timestamp,message
1.71009E+12,2024-03-10T16:38:20 [TASK_MANAGER    ]I:  Start loading table 'dbo'.'ContactGroups' (Id = 23) by subtask 2. Start load timestamp 000613510D8AB007  (replicationtask_util.c:755)
1.71009E+12,2024-03-10T16:38:21 [PERFORMANCE     ]I:  End load handler time for dbo.Clients = 40020 microseconds  (endpointshell.c:3022)
1.71009E+12,2024-03-10T16:38:21 [PERFORMANCE     ]I:  End load handler time for dbo.Clients_tracking = 18203 microseconds  (endpointshell.c:3022)
1.71009E+12,2024-03-10T16:38:21 [PERFORMANCE     ]I:  End load handler time for dbo.ClientTypes = 7350 microseconds  (endpointshell.c:3022)
1.71009E+12,2024-03-10T16:38:21 [PERFORMANCE     ]I:  Total load time for dbo.Clients = 193489 microseconds  (endpointshell.c:3024)
1.71009E+12,2024-03-10T16:38:21 [PERFORMANCE     ]I:  Total load time for dbo.Clients_tracking = 55458 microseconds  (endpointshell.c:3024)
1.71009E+12,2024-03-10T16:38:21 [PERFORMANCE     ]I:  Total load time for dbo.ClientTypes = 14609 microseconds  (endpointshell.c:3024)
1.71009E+12,"2024-03-10T16:38:21 [TABLES_MANAGER  ]I:  Next table to load 'dbo'.'ContactGroups_tracking' ID = 24, order = 0  (tasktablesmanager.c:1900)"
1.71009E+12,"2024-03-10T16:38:21 [TABLES_MANAGER  ]I:  Next table to load 'dbo'.'Contacts' ID = 25, order = 0  (tasktablesmanager.c:1900)"
1.71009E+12,"2024-03-10T16:38:21 [TABLES_MANAGER  ]I:  Next table to load 'dbo'.'Contacts_tracking' ID = 26, order = 0  (tasktablesmanager.c:1900)"
1.71009E+12,2024-03-10T16:38:21 [TARGET_LOAD     ]I:  Load finished for table 'dbo'.'Clients' (Id = 18). 2960 rows received. 0 rows skipped. Volume transferred 6194616.    (streamcomponent.c:4086)
1.71009E+12,2024-03-10T16:38:21 [TARGET_LOAD     ]I:  Load finished for table 'dbo'.'Clients_tracking' (Id = 19). 2960 rows received. 0 rows skipped. Volume transferred 2160208.    (streamcomponent.c:4086)
1.71009E+12,2024-03-10T16:38:21 [TARGET_LOAD     ]I:  Load finished for table 'dbo'.'ClientTypes' (Id = 20). 2 rows received. 0 rows skipped. Volume transferred 832.    (streamcomponent.c:4086)
1.71009E+12,"2024-03-10T16:38:21 [TARGET_LOAD     ]I:  Target starts loading table 'dbo'.'Clients'.  {operation:LOAD_START_OF_TABLE (31), statement:��@`}  (sqlserver_endpoint_imp.c:4223)"
1.71009E+12,"2024-03-10T16:38:21 [TARGET_LOAD     ]I:  Target starts loading table 'dbo'.'Clients_tracking'.  {operation:LOAD_START_OF_TABLE (31), statement:SELECT  CAST (value as VARCHAR(8000)) as TABDESC FROM fn_listextendedproperty(NULL, 'schema', N'dbo', 'table', N'Clients_tracking', NULL, NULL) where name = 'MS_Description';}  (sqlserver_endpoint_imp.c:4223)"
1.71009E+12,"2024-03-10T16:38:21 [TARGET_LOAD     ]I:  Target starts loading table 'dbo'.'ClientTypes'.  {operation:LOAD_START_OF_TABLE (31), statement:SELECT  CAST (value as VARCHAR(8000)) as TABDESC FROM fn_listextendedproperty(NULL, 'schema', N'dbo', 'table', N'ClientTypes', NULL, NULL) where name = 'MS_Description';}  (sqlserver_endpoint_imp.c:4223)"
1.71009E+12,2024-03-10T16:38:21 [TASK_MANAGER    ]I:  Loading finished for table 'dbo'.'Clients' (Id = 18) by subtask 3. 2960 records transferred. Time taken: 1 seconds  (replicationtask.c:2916)
1.71009E+12,2024-03-10T16:38:21 [TASK_MANAGER    ]I:  Loading finished for table 'dbo'.'Clients_tracking' (Id = 19) by subtask 4. 2960 records transferred. Time taken: 874835 micro seconds  (replicationtask.c:2916)
1.71009E+12,2024-03-10T16:38:21 [TASK_MANAGER    ]I:  Loading finished for table 'dbo'.'ClientTypes' (Id = 20) by subtask 5. 2 records transferred. Time taken: 652151 micro seconds  (replicationtask.c:2916)
1.71009E+12,2024-03-10T16:38:21 [TASK_MANAGER    ]I:  Start loading table 'dbo'.'ContactGroups_tracking' (Id = 24) by subtask 3. Start load timestamp 000613510D9ACFFD  (replicationtask_util.c:755)
1.71009E+12,2024-03-10T16:38:21 [TASK_MANAGER    ]I:  Start loading table 'dbo'.'Contacts' (Id = 25) by subtask 4. Start load timestamp 000613510D9CCC0A  (replicationtask_util.c:755)
1.71009E+12,2024-03-10T16:38:21 [TASK_MANAGER    ]I:  Start loading table 'dbo'.'Contacts_tracking' (Id = 26) by subtask 5. Start load timestamp 000613510D9D43EB  (replicationtask_util.c:755)
1.71009E+12,2024-03-10T16:38:22 [PERFORMANCE     ]I:  End load handler time for dbo.Companies = 7837 microseconds  (endpointshell.c:3022)
1.71009E+12,2024-03-10T16:38:22 [PERFORMANCE     ]I:  Total load time for dbo.Companies = 17383 microseconds  (endpointshell.c:3024)
1.71009E+12,"2024-03-10T16:38:22 [TABLES_MANAGER  ]I:  Next table to load 'dbo'.'CSVFieldHistories' ID = 27, order = 0  (tasktablesmanager.c:1900)"
1.71009E+12,2024-03-10T16:38:22 [TARGET_LOAD     ]I:  Load finished for table 'dbo'.'Companies' (Id = 21). 1 rows received. 0 rows skipped. Volume transferred 1360.  {connectionId:261}  (streamcomponent.c:4086)
1.71009E+12,"2024-03-10T16:38:22 [TARGET_LOAD     ]I:  Target starts loading table 'dbo'.'Companies'.  {operation:LOAD_START_OF_TABLE (31), connectionId:261, statement:SELECT  CAST (value as VARCHAR(8000)) as TABDESC FROM fn_listextendedproperty(NULL, 'schema', N'dbo', 'table', N'Companies', NULL, NULL) where name = 'MS_Description';}  (sqlserver_endpoint_imp.c:4223)"
1.71009E+12,2024-03-10T16:38:22 [TASK_MANAGER    ]I:  Loading finished for table 'dbo'.'Companies' (Id = 21) by subtask 6. 1 records transferred. Time taken: 655374 micro seconds  (replicationtask.c:2916)
1.71009E+12,2024-03-10T16:38:22 [TASK_MANAGER    ]I:  Start loading table 'dbo'.'CSVFieldHistories' (Id = 27) by subtask 6. Start load timestamp 000613510DA34BAB  (replicationtask_util.c:755)
1.71009E+12,2024-03-10T16:38:23 [SOURCE_CAPTURE  ]I:  NLS configuration sampled: Associated code page=1252  (sqlserver_endpoint_imp.c:2420)
1.71009E+12,"2024-03-10T16:38:23 [SOURCE_UNLOAD   ]I:  Going to connect to ODBC connection string: DRIVER={ODBC Driver 17 for SQL Server};SERVER=SJDTOOLS.rfisecurity.com,55409;DATABASE=SystemIntegrator;Trusted_Connection=no;;  (sqlserver_endpoint_util.c:242)"
1.71009E+12,2024-03-10T16:38:23 [SOURCE_UNLOAD   ]I:  Source endpoint 'SQL Server' is using provider syntax 'SQLServer'  (provider_syntax_manager.c:894)
1.71009E+12,"2024-03-10T16:38:23 [TABLES_MANAGER  ]I:  Next table to load 'dbo'.'CSVFieldHistoryTypes' ID = 28, order = 0  (tasktablesmanager.c:1900)"
1.71009E+12,"2024-03-10T16:38:23 [TARGET_LOAD     ]I:  No records received to load or apply on target , waiting for data from upstream. The last context is  {connectionId:267, statement:SELECT HAS_PERMS_BY_NAME('[' + db_name() + ']', 'DATABASE', 'CREATE TABLE');}  (streamcomponent.c:1987)"
1.71009E+12,2024-03-10T16:38:23 [TASK_MANAGER    ]I:  Start loading table 'dbo'.'CSVFieldHistoryTypes' (Id = 28) by subtask 7. Start load timestamp 000613510DB21F5C  (replicationtask_util.c:755)
1.71009E+12,2024-03-10T16:38:23 [TASK_MANAGER    ]I:  Starting component st_7_NBN5JTL6FRMN7FRXABIDZSZGKIT464EELMA2CNY  (subtask.c:1426)
1.71009E+12,2024-03-10T16:38:23 [TASK_MANAGER    ]I:  Starting component st_7_PLOUOFWRJ4MNXCDHNXA6DZLZ4VIRPDCCOV5NGWI  (subtask.c:1426)
1.71009E+12,2024-03-10T16:38:26 [SOURCE_UNLOAD   ]I:  NLS configuration sampled: Associated code page=1252  (sqlserver_endpoint_imp.c:2420)
1.71009E+12,2024-03-10T16:38:26 [TARGET_LOAD     ]I:  Bulk is set to ignore max row size warnings  (sqlserver_endpoint_imp.c:1656)
1.71009E+12,"2024-03-10T16:38:26 [TARGET_LOAD     ]I:  Going to connect to SQL Server Target : DRIVER={ODBC Driver 17 for SQL Server};SERVER=sqlwarehouse.c8ay9hz9yore.us-east-1.rds.amazonaws.com,1433;DATABASE=RFI_SystemIntegrator;UID=admin;  (ar_odbc_conn.c:346)"
1.71009E+12,"2024-03-10T16:38:26 [TARGET_LOAD     ]I:  Going to connect to SQL Server Target : DRIVER={ODBC Driver 17 for SQL Server};SERVER=sqlwarehouse.c8ay9hz9yore.us-east-1.rds.amazonaws.com,1433;DATABASE=RFI_SystemIntegrator;UID=admin;  (ar_odbc_conn.c:346)"
1.71009E+12,2024-03-10T16:38:26 [TARGET_LOAD     ]I:  Loaded SQLServer Driver: 'ODBC Driver 17 for SQL Server'  (sqlserver_endpoint_imp.c:472)
1.71009E+12,"2024-03-10T16:38:26 [TARGET_LOAD     ]I:  No records received to load or apply on target , waiting for data from upstream. The last context is  {operation:LOAD_END_OF_TABLE (34), statement:INSERT INTO [dbo].[ClientContacts_tracking]([Id2],[update_scope_local_id],[scope_update_peer_key],[scope_update_peer_timestamp],[local_update_peer_key],[local_update_peer_timestamp],[create_scope_local_id],[scope_create_peer_key],[scope_create_peer_timestamp],[local_create_peer_key],[local_create_peer_timestamp],[sync_row_is_tombstone],[restore_timestamp],[last_change_datetime]) values (?,?,?,?,?,?,?,?,?,?,?,?,?,?)}  (streamcomponent.c:1987)"
1.71009E+12,2024-03-10T16:38:26 [TARGET_LOAD     ]I:  Target endpoint 'SQL Server' is using provider syntax 'SQLServer'  (provider_syntax_manager.c:900)
1.71009E+12,2024-03-10T16:38:26 [TARGET_LOAD     ]I:  Target endpoint 'SQL Server' is using provider syntax 'SQLServer'  (provider_syntax_manager.c:900)
1.71009E+12,2024-03-10T16:38:26 [TARGET_LOAD     ]I:  Working with BCPKeepNull set to TRUE  (sqlserver_endpoint_imp.c:1717)
1.71009E+12,2024-03-10T16:38:26 [TARGET_LOAD     ]I:  Working with collated columns  (sqlserver_endpoint_imp.c:1713)
1.71009E+12,"2024-03-10T16:38:30 [SOURCE_UNLOAD   ]I:  Calculated batch used for UNLOAD size is 1000 rows per fetch.  {operation:LOAD_START_OF_TABLE (31), tableName:CompanyAddresses, schemaName:dbo, connectionId:56}  (sqlserver_endpoint_unload.c:222)"
1.71009E+12,"2024-03-10T16:38:30 [SOURCE_UNLOAD   ]I:  Sent unloaded record 1 to internal queue  {operation:LOAD_START_OF_TABLE (31), tableName:CompanyAddresses, schemaName:dbo, connectionId:56, statement:  select cast(sysPart.partition_number as varchar(10)) as partition_number  FROM sysobjects sysOb, sys.partitions sysPart  where sysOb.id=sysPart.object_id   and index_id in (0,1)      -- 0 = heap , 1 = clustered index ,  2 or greater = nonclustered index  and schema_name(sysOb.uid) = 'dbo'  and  sysOb.name= 'CompanyAddresses'  order by sysPart.partition_number }  (streamcomponent.c:2933)"
1.71009E+12,2024-03-10T16:38:30 [SOURCE_UNLOAD   ]I:  Unload finished for table 'dbo'.'CompanyAddresses' (Id = 22). 1 rows sent.  (streamcomponent.c:3793)
1.71009E+12,"2024-03-10T16:38:32 [SOURCE_UNLOAD   ]I:  Calculated batch used for UNLOAD size is 1000 rows per fetch.  {operation:LOAD_START_OF_TABLE (31), tableName:ContactGroups, schemaName:dbo, connectionId:60}  (sqlserver_endpoint_unload.c:222)"
1.71009E+12,2024-03-10T16:38:33 [SOURCE_UNLOAD   ]I:  Unload finished for table 'dbo'.'ContactGroups' (Id = 23). 2 rows sent.  (streamcomponent.c:3793)
1.71009E+12,"2024-03-10T16:38:39 [TARGET_LOAD     ]I:  No records received to load or apply on target , waiting for data from upstream. The last context is  {operation:LOAD_END_OF_TABLE (34), statement:INSERT INTO [dbo].[Clients]([Id],[Name],[TypeId],[Number],[Email],[Phone],[Fax],[Website],[AccountingId],[Notes],[OwnerId],[TaxId],[LaborTaxId],[Inactive],[Id2],[PriceType],[CurrencyId],[AvalaraExemptionCode],[DtId],[PartnerRequestStatusId],[PartnerAccountNumber],[PartnerZipCode],[PartnerRequestedOn],[PartnerPricingTier],[CostLastSyncedOn],[ClientTypeId],[IntegrationId],[LeadSourceId],[ContactId],[BillingAddressId],[SiteAddressId],[CreatedOn],[UpdatedOn],[UpdatedById],[UpdatedBy],[PartnerName],[Field1],[Field2],[Field3],[Field4],[Field5],[Field6],[Field7],[Field8],[Field9],[Field10],[Field11],[Field12],[Field13],[Field14],[Field15],[Field16],[Field17],[Field18],[Field19],[Field20],[Field21],[Field22],[Field23],[Field24]) values (?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?)}  (streamcomponent.c:1987)"
1.71009E+12,"2024-03-10T16:38:41 [SOURCE_UNLOAD   ]I:  Calculated batch used for UNLOAD size is 1000 rows per fetch.  {operation:LOAD_START_OF_TABLE (31), tableName:ContactGroups_tracking, schemaName:dbo, connectionId:68}  (sqlserver_endpoint_unload.c:222)"
1.71009E+12,2024-03-10T16:38:42 [SOURCE_UNLOAD   ]I:  Unload finished for table 'dbo'.'ContactGroups_tracking' (Id = 24). 2 rows sent.  (streamcomponent.c:3793)
1.71009E+12,"2024-03-10T16:38:56 [SOURCE_UNLOAD   ]I:  Calculated batch used for UNLOAD size is 1000 rows per fetch.  {operation:LOAD_START_OF_TABLE (31), tableName:Contacts, schemaName:dbo, connectionId:78}  (sqlserver_endpoint_unload.c:222)"
1.71009E+12,2024-03-10T16:38:57 [SOURCE_UNLOAD   ]I:  Unload finished for table 'dbo'.'Contacts' (Id = 25). 4251 rows sent.  (streamcomponent.c:3793)
1.71009E+12,"2024-03-10T16:39:07 [SOURCE_UNLOAD   ]I:  Calculated batch used for UNLOAD size is 1000 rows per fetch.  {operation:LOAD_START_OF_TABLE (31), tableName:Contacts_tracking, schemaName:dbo, connectionId:88}  (sqlserver_endpoint_unload.c:222)"
1.71009E+12,2024-03-10T16:39:10 [SOURCE_UNLOAD   ]I:  Unload finished for table 'dbo'.'Contacts_tracking' (Id = 26). 4251 rows sent.  (streamcomponent.c:3793)
1.71009E+12,"2024-03-10T16:39:12 [SOURCE_UNLOAD   ]I:  Calculated batch used for UNLOAD size is 1000 rows per fetch.  {operation:LOAD_START_OF_TABLE (31), tableName:CSVFieldHistories, schemaName:dbo, connectionId:99}  (sqlserver_endpoint_unload.c:222)"
1.71009E+12,2024-03-10T16:39:13 [SOURCE_UNLOAD   ]I:  Unload finished for table 'dbo'.'CSVFieldHistories' (Id = 27). 5 rows sent.  (streamcomponent.c:3793)
1.71009E+12,"2024-03-10T16:39:14 [SOURCE_CAPTURE  ]I:  Going to connect to ODBC connection string: DRIVER={ODBC Driver 17 for SQL Server};SERVER=SJDTOOLS.rfisecurity.com,55409;DATABASE=SystemIntegrator;Trusted_Connection=no;;  (sqlserver_endpoint_util.c:242)"
1.71009E+12,2024-03-10T16:39:14 [SOURCE_CAPTURE  ]I:  Source endpoint 'SQL Server' is using provider syntax 'SQLServer'  (provider_syntax_manager.c:894)
1.71009E+12,"2024-03-10T16:39:14 [SOURCE_UNLOAD   ]I:  Calculated batch used for UNLOAD size is 1000 rows per fetch.  {operation:LOAD_START_OF_TABLE (31), tableName:CSVFieldHistoryTypes, schemaName:dbo, connectionId:107}  (sqlserver_endpoint_unload.c:222)"
1.71009E+12,"2024-03-10T16:39:14 [SOURCE_UNLOAD   ]I:  Sent unloaded record 1 to internal queue  {operation:LOAD_START_OF_TABLE (31), tableName:CSVFieldHistoryTypes, schemaName:dbo, connectionId:107, statement:  select cast(sysPart.partition_number as varchar(10)) as partition_number  FROM sysobjects sysOb, sys.partitions sysPart  where sysOb.id=sysPart.object_id   and index_id in (0,1)      -- 0 = heap , 1 = clustered index ,  2 or greater = nonclustered index  and schema_name(sysOb.uid) = 'dbo'  and  sysOb.name= 'CSVFieldHistoryTypes'  order by sysPart.partition_number }  (streamcomponent.c:2933)"
1.71009E+12,2024-03-10T16:39:15 [PERFORMANCE     ]I:  End load handler time for dbo.CompanyAddresses = 2999 microseconds  (endpointshell.c:3022)
1.71009E+12,2024-03-10T16:39:15 [PERFORMANCE     ]I:  End load handler time for dbo.ContactGroups = 2592 microseconds  (endpointshell.c:3022)
1.71009E+12,2024-03-10T16:39:15 [PERFORMANCE     ]I:  End load handler time for dbo.ContactGroups_tracking = 3130 microseconds  (endpointshell.c:3022)
1.71009E+12,2024-03-10T16:39:15 [PERFORMANCE     ]I:  Total load time for dbo.CompanyAddresses = 6292 microseconds  (endpointshell.c:3024)
1.71009E+12,2024-03-10T16:39:15 [PERFORMANCE     ]I:  Total load time for dbo.ContactGroups = 3733 microseconds  (endpointshell.c:3024)
1.71009E+12,2024-03-10T16:39:15 [PERFORMANCE     ]I:  Total load time for dbo.ContactGroups_tracking = 4770 microseconds  (endpointshell.c:3024)
1.71009E+12,2024-03-10T16:39:15 [SOURCE_UNLOAD   ]I:  Unload finished for table 'dbo'.'CSVFieldHistoryTypes' (Id = 28). 5 rows sent.  (streamcomponent.c:3793)
1.71009E+12,"2024-03-10T16:39:15 [TABLES_MANAGER  ]I:  Next table to load 'dbo'.'Currencies' ID = 29, order = 0  (tasktablesmanager.c:1900)"
1.71009E+12,"2024-03-10T16:39:15 [TABLES_MANAGER  ]I:  Next table to load 'dbo'.'Currencies_tracking' ID = 30, order = 0  (tasktablesmanager.c:1900)"
1.71009E+12,"2024-03-10T16:39:15 [TABLES_MANAGER  ]I:  Next table to load 'dbo'.'CustomFieldNames' ID = 31, order = 0  (tasktablesmanager.c:1900)"
1.71009E+12,2024-03-10T16:39:15 [TARGET_LOAD     ]I:  Load finished for table 'dbo'.'CompanyAddresses' (Id = 22). 1 rows received. 0 rows skipped. Volume transferred 784.    (streamcomponent.c:4086)
1.71009E+12,2024-03-10T16:39:15 [TARGET_LOAD     ]I:  Load finished for table 'dbo'.'ContactGroups' (Id = 23). 2 rows received. 0 rows skipped. Volume transferred 888.    (streamcomponent.c:4086)
1.71009E+12,2024-03-10T16:39:15 [TARGET_LOAD     ]I:  Load finished for table 'dbo'.'ContactGroups_tracking' (Id = 24). 2 rows received. 0 rows skipped. Volume transferred 1520.    (streamcomponent.c:4086)
1.71009E+12,2024-03-10T16:39:15 [TARGET_LOAD     ]I:  Load finished for table 'dbo'.'Contacts' (Id = 25). 4251 rows received. 0 rows skipped. Volume transferred 5050608.    (streamcomponent.c:4086)
1.71009E+12,"2024-03-10T16:39:15 [TARGET_LOAD     ]I:  No records received to load or apply on target , waiting for data from upstream. The last context is  {operation:LOAD_START_OF_TABLE (31), statement:SELECT  CAST (value as VARCHAR(8000)) as TABDESC FROM fn_listextendedproperty(NULL, 'schema', N'dbo', 'table', N'Contacts', NULL, NULL) where name = 'MS_Description';}  (streamcomponent.c:1987)"
1.71009E+12,"2024-03-10T16:39:15 [TARGET_LOAD     ]I:  Target starts loading table 'dbo'.'CompanyAddresses'.  {operation:LOAD_START_OF_TABLE (31), statement:SELECT  CAST (value as VARCHAR(8000)) as TABDESC FROM fn_listextendedproperty(NULL, 'schema', N'dbo', 'table', N'CompanyAddresses', NULL, NULL) where name = 'MS_Description';}  (sqlserver_endpoint_imp.c:4223)"
1.71009E+12,"2024-03-10T16:39:15 [TARGET_LOAD     ]I:  Target starts loading table 'dbo'.'ContactGroups'.  {operation:LOAD_START_OF_TABLE (31), statement:SELECT  CAST (value as VARCHAR(8000)) as TABDESC FROM fn_listextendedproperty(NULL, 'schema', N'dbo', 'table', N'ContactGroups', NULL, NULL) where name = 'MS_Description';}  (sqlserver_endpoint_imp.c:4223)"
1.71009E+12,"2024-03-10T16:39:15 [TARGET_LOAD     ]I:  Target starts loading table 'dbo'.'ContactGroups_tracking'.  {operation:LOAD_START_OF_TABLE (31), statement:SELECT  CAST (value as VARCHAR(8000)) as TABDESC FROM fn_listextendedproperty(NULL, 'schema', N'dbo', 'table', N'ContactGroups_tracking', NULL, NULL) where name = 'MS_Description';}  (sqlserver_endpoint_imp.c:4223)"
1.71009E+12,"2024-03-10T16:39:15 [TARGET_LOAD     ]I:  Target starts loading table 'dbo'.'Contacts'.  {operation:LOAD_START_OF_TABLE (31), statement:SELECT  CAST (value as VARCHAR(8000)) as TABDESC FROM fn_listextendedproperty(NULL, 'schema', N'dbo', 'table', N'Contacts', NULL, NULL) where name = 'MS_Description';}  (sqlserver_endpoint_imp.c:4223)"
1.71009E+12,2024-03-10T16:39:15 [TASK_MANAGER    ]I:  Loading finished for table 'dbo'.'CompanyAddresses' (Id = 22) by subtask 1. 1 records transferred. Time taken: 651347 micro seconds  (replicationtask.c:2916)
1.71009E+12,2024-03-10T16:39:15 [TASK_MANAGER    ]I:  Loading finished for table 'dbo'.'ContactGroups' (Id = 23) by subtask 2. 2 records transferred. Time taken: 653845 micro seconds  (replicationtask.c:2916)
1.71009E+12,2024-03-10T16:39:15 [TASK_MANAGER    ]I:  Loading finished for table 'dbo'.'ContactGroups_tracking' (Id = 24) by subtask 3. 2 records transferred. Time taken: 651729 micro seconds  (replicationtask.c:2916)
1.71009E+12,2024-03-10T16:39:15 [TASK_MANAGER    ]I:  Start loading table 'dbo'.'Currencies' (Id = 29) by subtask 1. Start load timestamp 0006135110C9895C  (replicationtask_util.c:755)
1.71009E+12,2024-03-10T16:39:15 [TASK_MANAGER    ]I:  Start loading table 'dbo'.'Currencies_tracking' (Id = 30) by subtask 2. Start load timestamp 0006135110CA287C  (replicationtask_util.c:755)
1.71009E+12,2024-03-10T16:39:15 [TASK_MANAGER    ]I:  Start loading table 'dbo'.'CustomFieldNames' (Id = 31) by subtask 3. Start load timestamp 0006135110CF2B72  (replicationtask_util.c:755)
1.71009E+12,2024-03-10T16:39:16 [PERFORMANCE     ]I:  End load handler time for dbo.Contacts = 10268 microseconds  (endpointshell.c:3022)
1.71009E+12,2024-03-10T16:39:16 [PERFORMANCE     ]I:  End load handler time for dbo.Contacts_tracking = 8277 microseconds  (endpointshell.c:3022)
1.71009E+12,2024-03-10T16:39:16 [PERFORMANCE     ]I:  End load handler time for dbo.CSVFieldHistories = 3146 microseconds  (endpointshell.c:3022)
1.71009E+12,2024-03-10T16:39:16 [PERFORMANCE     ]I:  End load handler time for dbo.CSVFieldHistoryTypes = 3185 microseconds  (endpointshell.c:3022)
1.71009E+12,2024-03-10T16:39:16 [PERFORMANCE     ]I:  Total load time for dbo.Contacts = 114371 microseconds  (endpointshell.c:3024)
1.71009E+12,2024-03-10T16:39:16 [PERFORMANCE     ]I:  Total load time for dbo.Contacts_tracking = 148904 microseconds  (endpointshell.c:3024)
1.71009E+12,2024-03-10T16:39:16 [PERFORMANCE     ]I:  Total load time for dbo.CSVFieldHistories = 4699 microseconds  (endpointshell.c:3024)
1.71009E+12,2024-03-10T16:39:16 [PERFORMANCE     ]I:  Total load time for dbo.CSVFieldHistoryTypes = 4529 microseconds  (endpointshell.c:3024)
1.71009E+12,"2024-03-10T16:39:16 [TABLES_MANAGER  ]I:  Next table to load 'dbo'.'CustomReports' ID = 32, order = 0  (tasktablesmanager.c:1900)"
1.71009E+12,"2024-03-10T16:39:16 [TABLES_MANAGER  ]I:  Next table to load 'dbo'.'Documents' ID = 33, order = 0  (tasktablesmanager.c:1900)"
1.71009E+12,"2024-03-10T16:39:16 [TABLES_MANAGER  ]I:  Next table to load 'dbo'.'DocumentTypes' ID = 34, order = 0  (tasktablesmanager.c:1900)"
1.71009E+12,"2024-03-10T16:39:16 [TABLES_MANAGER  ]I:  Next table to load 'dbo'.'DrawingShapeUsages' ID = 35, order = 0  (tasktablesmanager.c:1900)"
1.71009E+12,2024-03-10T16:39:16 [TARGET_LOAD     ]I:  Load finished for table 'dbo'.'Contacts_tracking' (Id = 26). 4251 rows received. 0 rows skipped. Volume transferred 3104424.    (streamcomponent.c:4086)
1.71009E+12,2024-03-10T16:39:16 [TARGET_LOAD     ]I:  Load finished for table 'dbo'.'CSVFieldHistories' (Id = 27). 5 rows received. 0 rows skipped. Volume transferred 2872.    (streamcomponent.c:4086)
1.71009E+12,2024-03-10T16:39:16 [TARGET_LOAD     ]I:  Load finished for table 'dbo'.'CSVFieldHistoryTypes' (Id = 28). 5 rows received. 0 rows skipped. Volume transferred 2088.  {connectionId:267}  (streamcomponent.c:4086)
1.71009E+12,"2024-03-10T16:39:16 [TARGET_LOAD     ]I:  Target starts loading table 'dbo'.'Contacts_tracking'.  {operation:LOAD_START_OF_TABLE (31), statement:SELECT  CAST (value as VARCHAR(8000)) as TABDESC FROM fn_listextendedproperty(NULL, 'schema', N'dbo', 'table', N'Contacts_tracking', NULL, NULL) where name = 'MS_Description';}  (sqlserver_endpoint_imp.c:4223)"
1.71009E+12,"2024-03-10T16:39:16 [TARGET_LOAD     ]I:  Target starts loading table 'dbo'.'CSVFieldHistories'.  {operation:LOAD_START_OF_TABLE (31), statement:SELECT  CAST (value as VARCHAR(8000)) as TABDESC FROM fn_listextendedproperty(NULL, 'schema', N'dbo', 'table', N'CSVFieldHistories', NULL, NULL) where name = 'MS_Description';}  (sqlserver_endpoint_imp.c:4223)"
1.71009E+12,"2024-03-10T16:39:16 [TARGET_LOAD     ]I:  Target starts loading table 'dbo'.'CSVFieldHistoryTypes'.  {operation:LOAD_START_OF_TABLE (31), connectionId:267, statement:SELECT  CAST (value as VARCHAR(8000)) as TABDESC FROM fn_listextendedproperty(NULL, 'schema', N'dbo', 'table', N'CSVFieldHistoryTypes', NULL, NULL) where name = 'MS_Description';}  (sqlserver_endpoint_imp.c:4223)"
1.71009E+12,2024-03-10T16:39:16 [TASK_MANAGER    ]I:  Loading finished for table 'dbo'.'Contacts' (Id = 25) by subtask 4. 4251 records transferred. Time taken: 1 seconds  (replicationtask.c:2916)
1.71009E+12,2024-03-10T16:39:16 [TASK_MANAGER    ]I:  Loading finished for table 'dbo'.'Contacts_tracking' (Id = 26) by subtask 5. 4251 records transferred. Time taken: 2 seconds  (replicationtask.c:2916)
1.71009E+12,2024-03-10T16:39:16 [TASK_MANAGER    ]I:  Loading finished for table 'dbo'.'CSVFieldHistories' (Id = 27) by subtask 6. 5 records transferred. Time taken: 712780 micro seconds  (replicationtask.c:2916)
1.71009E+12,2024-03-10T16:39:16 [TASK_MANAGER    ]I:  Loading finished for table 'dbo'.'CSVFieldHistoryTypes' (Id = 28) by subtask 7. 5 records transferred. Time taken: 651339 micro seconds  (replicationtask.c:2916)
1.71009E+12,2024-03-10T16:39:16 [TASK_MANAGER    ]I:  Start loading table 'dbo'.'CustomReports' (Id = 32) by subtask 4. Start load timestamp 0006135110D65F9B  (replicationtask_util.c:755)
1.71009E+12,2024-03-10T16:39:16 [TASK_MANAGER    ]I:  Start loading table 'dbo'.'Documents' (Id = 33) by subtask 5. Start load timestamp 0006135110DB5F19  (replicationtask_util.c:755)
1.71009E+12,2024-03-10T16:39:16 [TASK_MANAGER    ]I:  Start loading table 'dbo'.'DocumentTypes' (Id = 34) by subtask 6. Start load timestamp 0006135110DBC8F4  (replicationtask_util.c:755)
1.71009E+12,2024-03-10T16:39:16 [TASK_MANAGER    ]I:  Start loading table 'dbo'.'DrawingShapeUsages' (Id = 35) by subtask 7. Start load timestamp 0006135110DCE9EC  (replicationtask_util.c:755)
1.71009E+12,2024-03-10T16:39:17 [SOURCE_CAPTURE  ]I:  NLS configuration sampled: Associated code page=1252  (sqlserver_endpoint_imp.c:2420)
1.71009E+12,"2024-03-10T16:39:17 [TABLES_MANAGER  ]I:  Next table to load 'dbo'.'DrawingTypes' ID = 36, order = 0  (tasktablesmanager.c:1900)"
