,timestamp,message
455,1710090000000.0,2024-03-10T16:39:16 [TASK_MANAGER    ]I:  Loading finished for table 'dbo'.'Contacts_tracking' (Id = 26) by subtask 5. 4251 records transferred. Time taken: 2 seconds  (replicationtask.c:2916)
456,1710090000000.0,2024-03-10T16:39:16 [TASK_MANAGER    ]I:  Loading finished for table 'dbo'.'CSVFieldHistories' (Id = 27) by subtask 6. 5 records transferred. Time taken: 712780 micro seconds  (replicationtask.c:2916)
457,1710090000000.0,2024-03-10T16:39:16 [TASK_MANAGER    ]I:  Loading finished for table 'dbo'.'CSVFieldHistoryTypes' (Id = 28) by subtask 7. 5 records transferred. Time taken: 651339 micro seconds  (replicationtask.c:2916)
458,1710090000000.0,2024-03-10T16:39:16 [TASK_MANAGER    ]I:  Start loading table 'dbo'.'CustomReports' (Id = 32) by subtask 4. Start load timestamp 0006135110D65F9B  (replicationtask_util.c:755)
459,1710090000000.0,2024-03-10T16:39:16 [TASK_MANAGER    ]I:  Start loading table 'dbo'.'Documents' (Id = 33) by subtask 5. Start load timestamp 0006135110DB5F19  (replicationtask_util.c:755)
460,1710090000000.0,2024-03-10T16:39:16 [TASK_MANAGER    ]I:  Start loading table 'dbo'.'DocumentTypes' (Id = 34) by subtask 6. Start load timestamp 0006135110DBC8F4  (replicationtask_util.c:755)
461,1710090000000.0,2024-03-10T16:39:16 [TASK_MANAGER    ]I:  Start loading table 'dbo'.'DrawingShapeUsages' (Id = 35) by subtask 7. Start load timestamp 0006135110DCE9EC  (replicationtask_util.c:755)
462,1710090000000.0,2024-03-10T16:39:17 [SOURCE_CAPTURE  ]I:  NLS configuration sampled: Associated code page=1252  (sqlserver_endpoint_imp.c:2420)
463,1710090000000.0,"2024-03-10T16:39:17 [TABLES_MANAGER  ]I:  Next table to load 'dbo'.'DrawingTypes' ID = 36, order = 0  (tasktablesmanager.c:1900)"
464,1710090000000.0,"2024-03-10T16:39:17 [TARGET_LOAD     ]I:  No records received to load or apply on target , waiting for data from upstream. The last context is  {connectionId:271, statement:SELECT HAS_PERMS_BY_NAME('[' + db_name() + ']', 'DATABASE', 'CREATE TABLE');}  (streamcomponent.c:1987)"
465,1710090000000.0,2024-03-10T16:39:17 [TASK_MANAGER    ]I:  Start loading table 'dbo'.'DrawingTypes' (Id = 36) by subtask 8. Start load timestamp 0006135110F1C251  (replicationtask_util.c:755)
466,1710090000000.0,2024-03-10T16:39:17 [TASK_MANAGER    ]I:  Starting component st_8_NBN5JTL6FRMN7FRXABIDZSZGKIT464EELMA2CNY  (subtask.c:1426)
467,1710090000000.0,2024-03-10T16:39:17 [TASK_MANAGER    ]I:  Starting component st_8_PLOUOFWRJ4MNXCDHNXA6DZLZ4VIRPDCCOV5NGWI  (subtask.c:1426)
468,1710090000000.0,"2024-03-10T16:39:22 [SOURCE_UNLOAD   ]I:  Calculated batch used for UNLOAD size is 1000 rows per fetch.  {operation:LOAD_START_OF_TABLE (31), tableName:Currencies, schemaName:dbo, connectionId:56}  (sqlserver_endpoint_unload.c:222)"
469,1710090000000.0,2024-03-10T16:39:23 [SOURCE_UNLOAD   ]I:  Unload finished for table 'dbo'.'Currencies' (Id = 29). 0 rows sent.  (streamcomponent.c:3793)
470,1710090000000.0,"2024-03-10T16:39:30 [TARGET_LOAD     ]I:  No records received to load or apply on target , waiting for data from upstream. The last context is  {operation:LOAD_END_OF_TABLE (34), statement:INSERT INTO [dbo].[Contacts_tracking]([Id2],[update_scope_local_id],[scope_update_peer_key],[scope_update_peer_timestamp],[local_update_peer_key],[local_update_peer_timestamp],[create_scope_local_id],[scope_create_peer_key],[scope_create_peer_timestamp],[local_create_peer_key],[local_create_peer_timestamp],[sync_row_is_tombstone],[restore_timestamp],[last_change_datetime]) values (?,?,?,?,?,?,?,?,?,?,?,?,?,?)}  (streamcomponent.c:1987)"
471,1710090000000.0,"2024-03-10T16:39:32 [SOURCE_UNLOAD   ]I:  Calculated batch used for UNLOAD size is 1000 rows per fetch.  {operation:LOAD_START_OF_TABLE (31), tableName:Currencies_tracking, schemaName:dbo, connectionId:60}  (sqlserver_endpoint_unload.c:222)"
472,1710090000000.0,"2024-03-10T16:39:32 [SOURCE_UNLOAD   ]I:  Sent unloaded record 1 to internal queue  {operation:LOAD_START_OF_TABLE (31), tableName:Currencies_tracking, schemaName:dbo, connectionId:60, statement:  select cast(sysPart.partition_number as varchar(10)) as partition_number  FROM sysobjects sysOb, sys.partitions sysPart  where sysOb.id=sysPart.object_id   and index_id in (0,1)      -- 0 = heap , 1 = clustered index ,  2 or greater = nonclustered index  and schema_name(sysOb.uid) = 'dbo'  and  sysOb.name= 'Currencies_tracking'  order by sysPart.partition_number }  (streamcomponent.c:2933)"
473,1710090000000.0,2024-03-10T16:39:33 [SOURCE_UNLOAD   ]I:  Unload finished for table 'dbo'.'Currencies_tracking' (Id = 30). 0 rows sent.  (streamcomponent.c:3793)
474,1710090000000.0,"2024-03-10T16:39:36 [SOURCE_UNLOAD   ]I:  Calculated batch used for UNLOAD size is 1000 rows per fetch.  {operation:LOAD_START_OF_TABLE (31), tableName:CustomFieldNames, schemaName:dbo, connectionId:68}  (sqlserver_endpoint_unload.c:222)"
475,1710090000000.0,"2024-03-10T16:39:36 [SOURCE_UNLOAD   ]I:  Sent unloaded record 1 to internal queue  {operation:LOAD_START_OF_TABLE (31), tableName:CustomFieldNames, schemaName:dbo, connectionId:68, statement:  select cast(sysPart.partition_number as varchar(10)) as partition_number  FROM sysobjects sysOb, sys.partitions sysPart  where sysOb.id=sysPart.object_id   and index_id in (0,1)      -- 0 = heap , 1 = clustered index ,  2 or greater = nonclustered index  and schema_name(sysOb.uid) = 'dbo'  and  sysOb.name= 'CustomFieldNames'  order by sysPart.partition_number }  (streamcomponent.c:2933)"
476,1710090000000.0,2024-03-10T16:39:37 [SOURCE_UNLOAD   ]I:  Unload finished for table 'dbo'.'CustomFieldNames' (Id = 31). 200 rows sent.  (streamcomponent.c:3793)
477,1710090000000.0,"2024-03-10T16:39:45 [SOURCE_UNLOAD   ]I:  Calculated batch used for UNLOAD size is 263 rows per fetch.  {operation:LOAD_START_OF_TABLE (31), tableName:CustomReports, schemaName:dbo, connectionId:78}  (sqlserver_endpoint_unload.c:222)"
478,1710090000000.0,"2024-03-10T16:39:45 [SOURCE_UNLOAD   ]I:  Sent unloaded record 1 to internal queue  {operation:LOAD_START_OF_TABLE (31), tableName:CustomReports, schemaName:dbo, connectionId:78, statement:  select cast(sysPart.partition_number as varchar(10)) as partition_number  FROM sysobjects sysOb, sys.partitions sysPart  where sysOb.id=sysPart.object_id   and index_id in (0,1)      -- 0 = heap , 1 = clustered index ,  2 or greater = nonclustered index  and schema_name(sysOb.uid) = 'dbo'  and  sysOb.name= 'CustomReports'  order by sysPart.partition_number }  (streamcomponent.c:2933)"
479,1710090000000.0,2024-03-10T16:39:45 [SOURCE_UNLOAD   ]I:  Unload finished for table 'dbo'.'CustomReports' (Id = 32). 0 rows sent.  (streamcomponent.c:3793)
480,1710090000000.0,"2024-03-10T16:39:52 [SOURCE_UNLOAD   ]I:  Calculated batch used for UNLOAD size is 1000 rows per fetch.  {operation:LOAD_START_OF_TABLE (31), tableName:Documents, schemaName:dbo, connectionId:88}  (sqlserver_endpoint_unload.c:222)"
481,1710090000000.0,2024-03-10T16:39:53 [SOURCE_UNLOAD   ]I:  Unload finished for table 'dbo'.'Documents' (Id = 33). 72 rows sent.  (streamcomponent.c:3793)
482,1710090000000.0,"2024-03-10T16:39:54 [SOURCE_UNLOAD   ]I:  Calculated batch used for UNLOAD size is 1000 rows per fetch.  {operation:LOAD_START_OF_TABLE (31), tableName:DocumentTypes, schemaName:dbo, connectionId:99}  (sqlserver_endpoint_unload.c:222)"
483,1710090000000.0,2024-03-10T16:39:55 [SOURCE_UNLOAD   ]I:  Unload finished for table 'dbo'.'DocumentTypes' (Id = 34). 8 rows sent.  (streamcomponent.c:3793)
484,1710090000000.0,"2024-03-10T16:39:57 [SOURCE_UNLOAD   ]I:  Calculated batch used for UNLOAD size is 1000 rows per fetch.  {operation:LOAD_START_OF_TABLE (31), tableName:DrawingShapeUsages, schemaName:dbo, connectionId:107}  (sqlserver_endpoint_unload.c:222)"
485,1710090000000.0,2024-03-10T16:39:57 [SOURCE_UNLOAD   ]I:  Unload finished for table 'dbo'.'DrawingShapeUsages' (Id = 35). 5 rows sent.  (streamcomponent.c:3793)
486,1710090000000.0,2024-03-10T16:39:59 [PERFORMANCE     ]I:  End load handler time for dbo.Currencies = 369 microseconds  (endpointshell.c:3022)
487,1710090000000.0,2024-03-10T16:39:59 [PERFORMANCE     ]I:  Total load time for dbo.Currencies = 369 microseconds  (endpointshell.c:3024)
488,1710090000000.0,"2024-03-10T16:39:59 [SOURCE_UNLOAD   ]I:  Calculated batch used for UNLOAD size is 1000 rows per fetch.  {operation:LOAD_START_OF_TABLE (31), tableName:DrawingTypes, schemaName:dbo, connectionId:111}  (sqlserver_endpoint_unload.c:222)"
489,1710090000000.0,"2024-03-10T16:39:59 [SOURCE_UNLOAD   ]I:  Sent unloaded record 1 to internal queue  {operation:LOAD_START_OF_TABLE (31), tableName:DrawingTypes, schemaName:dbo, connectionId:111, statement:  select cast(sysPart.partition_number as varchar(10)) as partition_number  FROM sysobjects sysOb, sys.partitions sysPart  where sysOb.id=sysPart.object_id   and index_id in (0,1)      -- 0 = heap , 1 = clustered index ,  2 or greater = nonclustered index  and schema_name(sysOb.uid) = 'dbo'  and  sysOb.name= 'DrawingTypes'  order by sysPart.partition_number }  (streamcomponent.c:2933)"
490,1710090000000.0,"2024-03-10T16:39:59 [TABLES_MANAGER  ]I:  Next table to load 'dbo'.'Entities' ID = 37, order = 0  (tasktablesmanager.c:1900)"
491,1710090000000.0,2024-03-10T16:39:59 [TARGET_LOAD     ]I:  Load finished for table 'dbo'.'Currencies' (Id = 29). 0 rows received. 0 rows skipped. Volume transferred 0.    (streamcomponent.c:4086)
492,1710090000000.0,"2024-03-10T16:39:59 [TARGET_LOAD     ]I:  Target starts loading table 'dbo'.'Currencies'.  {operation:LOAD_START_OF_TABLE (31), statement:SELECT  CAST (value as VARCHAR(8000)) as TABDESC FROM fn_listextendedproperty(NULL, 'schema', N'dbo', 'table', N'Currencies', NULL, NULL) where name = 'MS_Description';}  (sqlserver_endpoint_imp.c:4223)"
493,1710090000000.0,2024-03-10T16:39:59 [TASK_MANAGER    ]I:  Loading finished for table 'dbo'.'Currencies' (Id = 29) by subtask 1. 0 records transferred. Time taken: 809543 micro seconds  (replicationtask.c:2916)
494,1710090000000.0,2024-03-10T16:39:59 [TASK_MANAGER    ]I:  Start loading table 'dbo'.'Entities' (Id = 37) by subtask 1. Start load timestamp 000613511374B3A2  (replicationtask_util.c:755)
495,1710090000000.0,2024-03-10T16:40:00 [PERFORMANCE     ]I:  End load handler time for dbo.Currencies_tracking = 3985 microseconds  (endpointshell.c:3022)
496,1710090000000.0,2024-03-10T16:40:00 [PERFORMANCE     ]I:  End load handler time for dbo.CustomFieldNames = 5742 microseconds  (endpointshell.c:3022)
497,1710090000000.0,2024-03-10T16:40:00 [PERFORMANCE     ]I:  End load handler time for dbo.CustomReports = 244 microseconds  (endpointshell.c:3022)
498,1710090000000.0,2024-03-10T16:40:00 [PERFORMANCE     ]I:  End load handler time for dbo.Documents = 11326 microseconds  (endpointshell.c:3022)
499,1710090000000.0,2024-03-10T16:40:00 [PERFORMANCE     ]I:  End load handler time for dbo.DocumentTypes = 2691 microseconds  (endpointshell.c:3022)
500,1710090000000.0,2024-03-10T16:40:00 [PERFORMANCE     ]I:  End load handler time for dbo.DrawingShapeUsages = 2627 microseconds  (endpointshell.c:3022)
501,1710090000000.0,2024-03-10T16:40:00 [PERFORMANCE     ]I:  End load handler time for dbo.DrawingTypes = 2903 microseconds  (endpointshell.c:3022)
502,1710090000000.0,2024-03-10T16:40:00 [PERFORMANCE     ]I:  Total load time for dbo.Currencies_tracking = 3985 microseconds  (endpointshell.c:3024)
503,1710090000000.0,2024-03-10T16:40:00 [PERFORMANCE     ]I:  Total load time for dbo.CustomFieldNames = 7084 microseconds  (endpointshell.c:3024)
504,1710090000000.0,2024-03-10T16:40:00 [PERFORMANCE     ]I:  Total load time for dbo.CustomReports = 244 microseconds  (endpointshell.c:3024)
505,1710090000000.0,2024-03-10T16:40:00 [PERFORMANCE     ]I:  Total load time for dbo.Documents = 24610 microseconds  (endpointshell.c:3024)
506,1710090000000.0,2024-03-10T16:40:00 [PERFORMANCE     ]I:  Total load time for dbo.DocumentTypes = 3893 microseconds  (endpointshell.c:3024)
507,1710090000000.0,2024-03-10T16:40:00 [PERFORMANCE     ]I:  Total load time for dbo.DrawingShapeUsages = 3964 microseconds  (endpointshell.c:3024)
508,1710090000000.0,2024-03-10T16:40:00 [PERFORMANCE     ]I:  Total load time for dbo.DrawingTypes = 4935 microseconds  (endpointshell.c:3024)
509,1710090000000.0,2024-03-10T16:40:00 [SOURCE_UNLOAD   ]I:  Unload finished for table 'dbo'.'DrawingTypes' (Id = 36). 2 rows sent.  (streamcomponent.c:3793)
510,1710090000000.0,"2024-03-10T16:40:00 [TABLES_MANAGER  ]I:  Next table to load 'dbo'.'EntityChecklists' ID = 38, order = 0  (tasktablesmanager.c:1900)"
511,1710090000000.0,"2024-03-10T16:40:00 [TABLES_MANAGER  ]I:  Next table to load 'dbo'.'EntityComments' ID = 39, order = 0  (tasktablesmanager.c:1900)"
512,1710090000000.0,"2024-03-10T16:40:00 [TABLES_MANAGER  ]I:  Next table to load 'dbo'.'GreatAmericaConnectionSettings' ID = 40, order = 0  (tasktablesmanager.c:1900)"
513,1710090000000.0,"2024-03-10T16:40:00 [TABLES_MANAGER  ]I:  Next table to load 'dbo'.'IntegrationSettings' ID = 41, order = 0  (tasktablesmanager.c:1900)"
514,1710090000000.0,"2024-03-10T16:40:00 [TABLES_MANAGER  ]I:  Next table to load 'dbo'.'IOConfigurations' ID = 42, order = 0  (tasktablesmanager.c:1900)"
515,1710090000000.0,"2024-03-10T16:40:00 [TABLES_MANAGER  ]I:  Next table to load 'dbo'.'IOConfigurations_tracking' ID = 43, order = 0  (tasktablesmanager.c:1900)"
516,1710090000000.0,"2024-03-10T16:40:00 [TABLES_MANAGER  ]I:  Next table to load 'dbo'.'LeadSources' ID = 44, order = 0  (tasktablesmanager.c:1900)"
517,1710090000000.0,2024-03-10T16:40:00 [TARGET_LOAD     ]I:  Load finished for table 'dbo'.'Currencies_tracking' (Id = 30). 0 rows received. 0 rows skipped. Volume transferred 0.    (streamcomponent.c:4086)
518,1710090000000.0,2024-03-10T16:40:00 [TARGET_LOAD     ]I:  Load finished for table 'dbo'.'CustomFieldNames' (Id = 31). 200 rows received. 0 rows skipped. Volume transferred 110968.    (streamcomponent.c:4086)
519,1710090000000.0,2024-03-10T16:40:00 [TARGET_LOAD     ]I:  Load finished for table 'dbo'.'CustomReports' (Id = 32). 0 rows received. 0 rows skipped. Volume transferred 0.    (streamcomponent.c:4086)
520,1710090000000.0,2024-03-10T16:40:00 [TARGET_LOAD     ]I:  Load finished for table 'dbo'.'Documents' (Id = 33). 72 rows received. 0 rows skipped. Volume transferred 64328.    (streamcomponent.c:4086)
521,1710090000000.0,2024-03-10T16:40:00 [TARGET_LOAD     ]I:  Load finished for table 'dbo'.'DocumentTypes' (Id = 34). 8 rows received. 0 rows skipped. Volume transferred 3408.    (streamcomponent.c:4086)
522,1710090000000.0,2024-03-10T16:40:00 [TARGET_LOAD     ]I:  Load finished for table 'dbo'.'DrawingShapeUsages' (Id = 35). 5 rows received. 0 rows skipped. Volume transferred 2072.    (streamcomponent.c:4086)
523,1710090000000.0,2024-03-10T16:40:00 [TARGET_LOAD     ]I:  Load finished for table 'dbo'.'DrawingTypes' (Id = 36). 2 rows received. 0 rows skipped. Volume transferred 832.  {connectionId:271}  (streamcomponent.c:4086)
524,1710090000000.0,"2024-03-10T16:40:00 [TARGET_LOAD     ]I:  Target starts loading table 'dbo'.'Currencies_tracking'.  {operation:LOAD_START_OF_TABLE (31), statement:SELECT  CAST (value as VARCHAR(8000)) as TABDESC FROM fn_listextendedproperty(NULL, 'schema', N'dbo', 'table', N'Currencies_tracking', NULL, NULL) where name = 'MS_Description';}  (sqlserver_endpoint_imp.c:4223)"
525,1710090000000.0,"2024-03-10T16:40:00 [TARGET_LOAD     ]I:  Target starts loading table 'dbo'.'CustomFieldNames'.  {operation:LOAD_START_OF_TABLE (31), statement:SELECT  CAST (value as VARCHAR(8000)) as TABDESC FROM fn_listextendedproperty(NULL, 'schema', N'dbo', 'table', N'CustomFieldNames', NULL, NULL) where name = 'MS_Description';}  (sqlserver_endpoint_imp.c:4223)"
526,1710090000000.0,"2024-03-10T16:40:00 [TARGET_LOAD     ]I:  Target starts loading table 'dbo'.'CustomReports'.  {operation:LOAD_START_OF_TABLE (31), statement:SELECT  CAST (value as VARCHAR(8000)) as TABDESC FROM fn_listextendedproperty(NULL, 'schema', N'dbo', 'table', N'CustomReports', NULL, NULL) where name = 'MS_Description';}  (sqlserver_endpoint_imp.c:4223)"
527,1710090000000.0,"2024-03-10T16:40:00 [TARGET_LOAD     ]I:  Target starts loading table 'dbo'.'Documents'.  {operation:LOAD_START_OF_TABLE (31), statement:SELECT  CAST (value as VARCHAR(8000)) as TABDESC FROM fn_listextendedproperty(NULL, 'schema', N'dbo', 'table', N'Documents', NULL, NULL) where name = 'MS_Description';}  (sqlserver_endpoint_imp.c:4223)"
528,1710090000000.0,"2024-03-10T16:40:00 [TARGET_LOAD     ]I:  Target starts loading table 'dbo'.'DocumentTypes'.  {operation:LOAD_START_OF_TABLE (31), statement:SELECT  CAST (value as VARCHAR(8000)) as TABDESC FROM fn_listextendedproperty(NULL, 'schema', N'dbo', 'table', N'DocumentTypes', NULL, NULL) where name = 'MS_Description';}  (sqlserver_endpoint_imp.c:4223)"
529,1710090000000.0,"2024-03-10T16:40:00 [TARGET_LOAD     ]I:  Target starts loading table 'dbo'.'DrawingShapeUsages'.  {operation:LOAD_START_OF_TABLE (31), statement:SELECT  CAST (value as VARCHAR(8000)) as TABDESC FROM fn_listextendedproperty(NULL, 'schema', N'dbo', 'table', N'DrawingShapeUsages', NULL, NULL) where name = 'MS_Description';}  (sqlserver_endpoint_imp.c:4223)"
530,1710090000000.0,"2024-03-10T16:40:00 [TARGET_LOAD     ]I:  Target starts loading table 'dbo'.'DrawingTypes'.  {operation:LOAD_START_OF_TABLE (31), connectionId:271, statement:SELECT  CAST (value as VARCHAR(8000)) as TABDESC FROM fn_listextendedproperty(NULL, 'schema', N'dbo', 'table', N'DrawingTypes', NULL, NULL) where name = 'MS_Description';}  (sqlserver_endpoint_imp.c:4223)"
531,1710090000000.0,2024-03-10T16:40:00 [TASK_MANAGER    ]I:  Loading finished for table 'dbo'.'Currencies_tracking' (Id = 30) by subtask 2. 0 records transferred. Time taken: 686263 micro seconds  (replicationtask.c:2916)
532,1710090000000.0,2024-03-10T16:40:00 [TASK_MANAGER    ]I:  Loading finished for table 'dbo'.'CustomFieldNames' (Id = 31) by subtask 3. 200 records transferred. Time taken: 774060 micro seconds  (replicationtask.c:2916)
533,1710090000000.0,2024-03-10T16:40:00 [TASK_MANAGER    ]I:  Loading finished for table 'dbo'.'CustomReports' (Id = 32) by subtask 4. 0 records transferred. Time taken: 668695 micro seconds  (replicationtask.c:2916)
534,1710090000000.0,2024-03-10T16:40:00 [TASK_MANAGER    ]I:  Loading finished for table 'dbo'.'Documents' (Id = 33) by subtask 5. 72 records transferred. Time taken: 689697 micro seconds  (replicationtask.c:2916)
535,1710090000000.0,2024-03-10T16:40:00 [TASK_MANAGER    ]I:  Loading finished for table 'dbo'.'DocumentTypes' (Id = 34) by subtask 6. 8 records transferred. Time taken: 667206 micro seconds  (replicationtask.c:2916)
536,1710090000000.0,2024-03-10T16:40:00 [TASK_MANAGER    ]I:  Loading finished for table 'dbo'.'DrawingShapeUsages' (Id = 35) by subtask 7. 5 records transferred. Time taken: 646987 micro seconds  (replicationtask.c:2916)
537,1710090000000.0,2024-03-10T16:40:00 [TASK_MANAGER    ]I:  Loading finished for table 'dbo'.'DrawingTypes' (Id = 36) by subtask 8. 2 records transferred. Time taken: 729183 micro seconds  (replicationtask.c:2916)
538,1710090000000.0,2024-03-10T16:40:00 [TASK_MANAGER    ]I:  Start loading table 'dbo'.'EntityChecklists' (Id = 38) by subtask 2. Start load timestamp 000613511378A9C2  (replicationtask_util.c:755)
539,1710090000000.0,2024-03-10T16:40:00 [TASK_MANAGER    ]I:  Start loading table 'dbo'.'EntityComments' (Id = 39) by subtask 3. Start load timestamp 000613511379F6F2  (replicationtask_util.c:755)
540,1710090000000.0,2024-03-10T16:40:00 [TASK_MANAGER    ]I:  Start loading table 'dbo'.'GreatAmericaConnectionSettings' (Id = 40) by subtask 4. Start load timestamp 00061351137D0DD2  (replicationtask_util.c:755)
541,1710090000000.0,2024-03-10T16:40:00 [TASK_MANAGER    ]I:  Start loading table 'dbo'.'IntegrationSettings' (Id = 41) by subtask 5. Start load timestamp 0006135113806EBF  (replicationtask_util.c:755)
542,1710090000000.0,2024-03-10T16:40:00 [TASK_MANAGER    ]I:  Start loading table 'dbo'.'IOConfigurations' (Id = 42) by subtask 6. Start load timestamp 0006135113810EE2  (replicationtask_util.c:755)
543,1710090000000.0,2024-03-10T16:40:00 [TASK_MANAGER    ]I:  Start loading table 'dbo'.'IOConfigurations_tracking' (Id = 43) by subtask 7. Start load timestamp 0006135113820BF3  (replicationtask_util.c:755)
544,1710090000000.0,2024-03-10T16:40:00 [TASK_MANAGER    ]I:  Start loading table 'dbo'.'LeadSources' (Id = 44) by subtask 8. Start load timestamp 0006135113831C79  (replicationtask_util.c:755)
545,1710090000000.0,"2024-03-10T16:40:03 [SOURCE_UNLOAD   ]I:  Calculated batch used for UNLOAD size is 1000 rows per fetch.  {operation:LOAD_START_OF_TABLE (31), tableName:Entities, schemaName:dbo, connectionId:56}  (sqlserver_endpoint_unload.c:222)"
546,1710090000000.0,2024-03-10T16:40:03 [SOURCE_UNLOAD   ]I:  Unload finished for table 'dbo'.'Entities' (Id = 37). 15 rows sent.  (streamcomponent.c:3793)
547,1710090000000.0,"2024-03-10T16:40:06 [TARGET_LOAD     ]I:  No records received to load or apply on target , waiting for data from upstream. The last context is  {operation:LOAD_END_OF_TABLE (34), statement:INSERT INTO [dbo].[DocumentTypes]([Id],[Name]) values (?,?)}  (streamcomponent.c:1987)"
548,1710090000000.0,"2024-03-10T16:40:10 [SOURCE_UNLOAD   ]I:  Calculated batch used for UNLOAD size is 795 rows per fetch.  {operation:LOAD_START_OF_TABLE (31), tableName:EntityChecklists, schemaName:dbo, connectionId:60}  (sqlserver_endpoint_unload.c:222)"
549,1710090000000.0,2024-03-10T16:40:14 [SOURCE_UNLOAD   ]I:  Unload finished for table 'dbo'.'EntityChecklists' (Id = 38). 585 rows sent.  (streamcomponent.c:3793)
550,1710090000000.0,"2024-03-10T16:40:16 [SOURCE_UNLOAD   ]I:  Calculated batch used for UNLOAD size is 1000 rows per fetch.  {operation:LOAD_START_OF_TABLE (31), tableName:EntityComments, schemaName:dbo, connectionId:68}  (sqlserver_endpoint_unload.c:222)"
551,1710090000000.0,2024-03-10T16:40:17 [SOURCE_UNLOAD   ]I:  Unload finished for table 'dbo'.'EntityComments' (Id = 39). 5 rows sent.  (streamcomponent.c:3793)
552,1710090000000.0,"2024-03-10T16:40:20 [SOURCE_UNLOAD   ]I:  Calculated batch used for UNLOAD size is 1000 rows per fetch.  {operation:LOAD_START_OF_TABLE (31), tableName:GreatAmericaConnectionSettings, schemaName:dbo, connectionId:78}  (sqlserver_endpoint_unload.c:222)"
553,1710090000000.0,2024-03-10T16:40:21 [SOURCE_UNLOAD   ]I:  Unload finished for table 'dbo'.'GreatAmericaConnectionSettings' (Id = 40). 0 rows sent.  (streamcomponent.c:3793)
554,1710090000000.0,"2024-03-10T16:40:23 [SOURCE_UNLOAD   ]I:  Calculated batch used for UNLOAD size is 1000 rows per fetch.  {operation:LOAD_START_OF_TABLE (31), tableName:IntegrationSettings, schemaName:dbo, connectionId:88}  (sqlserver_endpoint_unload.c:222)"
555,1710090000000.0,"2024-03-10T16:40:23 [SOURCE_UNLOAD   ]I:  Sent unloaded record 1 to internal queue  {operation:LOAD_START_OF_TABLE (31), tableName:IntegrationSettings, schemaName:dbo, connectionId:88, statement:  select cast(sysPart.partition_number as varchar(10)) as partition_number  FROM sysobjects sysOb, sys.partitions sysPart  where sysOb.id=sysPart.object_id   and index_id in (0,1)      -- 0 = heap , 1 = clustered index ,  2 or greater = nonclustered index  and schema_name(sysOb.uid) = 'dbo'  and  sysOb.name= 'IntegrationSettings'  order by sysPart.partition_number }  (streamcomponent.c:2933)"
556,1710090000000.0,2024-03-10T16:40:23 [SOURCE_UNLOAD   ]I:  Unload finished for table 'dbo'.'IntegrationSettings' (Id = 41). 16 rows sent.  (streamcomponent.c:3793)
557,1710090000000.0,"2024-03-10T16:40:27 [SOURCE_UNLOAD   ]I:  Calculated batch used for UNLOAD size is 1000 rows per fetch.  {operation:LOAD_START_OF_TABLE (31), tableName:IOConfigurations, schemaName:dbo, connectionId:99}  (sqlserver_endpoint_unload.c:222)"
558,1710090000000.0,2024-03-10T16:40:28 [SOURCE_UNLOAD   ]I:  Unload finished for table 'dbo'.'IOConfigurations' (Id = 42). 0 rows sent.  (streamcomponent.c:3793)
559,1710090000000.0,"2024-03-10T16:40:36 [SOURCE_UNLOAD   ]I:  Calculated batch used for UNLOAD size is 1000 rows per fetch.  {operation:LOAD_START_OF_TABLE (31), tableName:IOConfigurations_tracking, schemaName:dbo, connectionId:107}  (sqlserver_endpoint_unload.c:222)"
560,1710090000000.0,2024-03-10T16:40:37 [SOURCE_UNLOAD   ]I:  Unload finished for table 'dbo'.'IOConfigurations_tracking' (Id = 43). 0 rows sent.  (streamcomponent.c:3793)
561,1710090000000.0,2024-03-10T16:40:39 [PERFORMANCE     ]I:  End load handler time for dbo.Entities = 3257 microseconds  (endpointshell.c:3022)
562,1710090000000.0,2024-03-10T16:40:39 [PERFORMANCE     ]I:  Total load time for dbo.Entities = 4577 microseconds  (endpointshell.c:3024)
563,1710090000000.0,"2024-03-10T16:40:39 [SOURCE_UNLOAD   ]I:  Calculated batch used for UNLOAD size is 1000 rows per fetch.  {operation:LOAD_START_OF_TABLE (31), tableName:LeadSources, schemaName:dbo, connectionId:111}  (sqlserver_endpoint_unload.c:222)"
564,1710090000000.0,"2024-03-10T16:40:39 [TABLES_MANAGER  ]I:  Next table to load 'dbo'.'LeadSources_tracking' ID = 45, order = 0  (tasktablesmanager.c:1900)"
565,1710090000000.0,2024-03-10T16:40:39 [TARGET_LOAD     ]I:  Load finished for table 'dbo'.'Entities' (Id = 37). 15 rows received. 0 rows skipped. Volume transferred 6368.    (streamcomponent.c:4086)
566,1710090000000.0,"2024-03-10T16:40:39 [TARGET_LOAD     ]I:  Target starts loading table 'dbo'.'Entities'.  {operation:LOAD_START_OF_TABLE (31), statement:SELECT  CAST (value as VARCHAR(8000)) as TABDESC FROM fn_listextendedproperty(NULL, 'schema', N'dbo', 'table', N'Entities', NULL, NULL) where name = 'MS_Description';}  (sqlserver_endpoint_imp.c:4223)"
567,1710090000000.0,2024-03-10T16:40:39 [TASK_MANAGER    ]I:  Loading finished for table 'dbo'.'Entities' (Id = 37) by subtask 1. 15 records transferred. Time taken: 682858 micro seconds  (replicationtask.c:2916)
568,1710090000000.0,2024-03-10T16:40:39 [TASK_MANAGER    ]I:  Start loading table 'dbo'.'LeadSources_tracking' (Id = 45) by subtask 1. Start load timestamp 0006135115D79E53  (replicationtask_util.c:755)
